,ID,Predicted_values
1391,0x2651,0
1392,0x265a,1
1393,0x265b,1
1394,0x265c,1
1395,0x265d,1
1396,0x2666,1
1397,0x2667,1
1398,0x2668,1
1399,0x2669,1
1400,0x2672,0
1401,0x2673,0
1402,0x2674,0
1403,0x2675,0
1404,0x267e,1
1405,0x267f,1
1406,0x2680,1
1407,0x2681,1
1408,0x268a,2
1409,0x268b,2
1410,0x268c,2
1411,0x268d,2
1412,0x2696,2
1413,0x2697,2
1414,0x2698,2
1415,0x2699,2
1416,0x26a2,1
1417,0x26a3,1
1418,0x26a4,1
1419,0x26a5,1
1420,0x26ae,0
1421,0x26af,0
1422,0x26b0,0
1423,0x26b1,0
1424,0x26ba,1
1425,0x26bb,1
1426,0x26bc,1
1427,0x26bd,1
1428,0x26c6,0
1429,0x26c7,0
1430,0x26c8,0
1431,0x26c9,0
1432,0x26d2,1
1433,0x26d3,1
1434,0x26d4,1
1435,0x26d5,1
1436,0x26de,1
1437,0x26df,1
1438,0x26e0,1
1439,0x26e1,1
1440,0x26ea,0
1441,0x26eb,0
1442,0x26ec,0
1443,0x26ed,0
1444,0x26f6,1
1445,0x26f7,1
1446,0x26f8,1
1447,0x26f9,1
1448,0x2702,0
1449,0x2703,0
1450,0x2704,0
1451,0x2705,0
1452,0x270e,1
1453,0x270f,1
1454,0x2710,1
1455,0x2711,1
1456,0x271a,1
1457,0x271b,1
1458,0x271c,1
1459,0x271d,1
1460,0x2726,0
1461,0x2727,0
1462,0x2728,0
1463,0x2729,0
1464,0x2732,1
1465,0x2733,1
1466,0x2734,1
1467,0x2735,1
1468,0x273e,1
1469,0x273f,1
1470,0x2740,1
1471,0x2741,1
1472,0x274a,1
1473,0x274b,1
1474,0x274c,1
1475,0x274d,1
1476,0x2756,1
1477,0x2757,1
1478,0x2758,1
1479,0x2759,1
1480,0x2762,1
1481,0x2763,1
1482,0x2764,1
1483,0x2765,1
1484,0x276e,1
1485,0x276f,1
1486,0x2770,1
1487,0x2771,1
1488,0x277a,1
1489,0x277b,1
1490,0x277c,1
1491,0x277d,1
1492,0x2786,2
1493,0x2787,2
1494,0x2788,2
1495,0x2789,2
1496,0x2792,0
1497,0x2793,0
1498,0x2794,0
1499,0x2795,1
1500,0x279e,2
1501,0x279f,2
1502,0x27a0,2
1503,0x27a1,2
1504,0x27aa,2
1505,0x27ab,2
1506,0x27ac,2
1507,0x27ad,2
1508,0x27b6,1
1509,0x27b7,1
1510,0x27b8,1
1511,0x27b9,1
1512,0x27c2,1
1513,0x27c3,1
1514,0x27c4,1
1515,0x27c5,1
1516,0x27ce,1
1517,0x27cf,1
1518,0x27d0,1
1519,0x27d1,1
1520,0x27da,1
1521,0x27db,1
1522,0x27dc,1
1523,0x27dd,1
1524,0x27e6,1
1525,0x27e7,1
1526,0x27e8,1
1527,0x27e9,1
1528,0x27f2,0
1529,0x27f3,0
1530,0x27f4,0
1531,0x27f5,0
1532,0x27fe,2
1533,0x27ff,2
1534,0x2800,2
1535,0x2801,2
1536,0x280a,1
1537,0x280b,1
1538,0x280c,1
1539,0x280d,0
1540,0x2816,2
1541,0x2817,2
1542,0x2818,2
1543,0x2819,2
1544,0x2822,1
1545,0x2823,1
1546,0x2824,1
1547,0x2825,1
1548,0x282e,0
1549,0x282f,0
1550,0x2830,0
1551,0x2831,0
1552,0x283a,0
1553,0x283b,0
1554,0x283c,0
1555,0x283d,0
1556,0x2846,2
1557,0x2847,0
1558,0x2848,0
1559,0x2849,0
1560,0x2852,1
1561,0x2853,1
1562,0x2854,1
1563,0x2855,1
1564,0x285e,1
1565,0x285f,1
1566,0x2860,1
1567,0x2861,1
1568,0x286a,0
1569,0x286b,0
1570,0x286c,0
1571,0x286d,0
1572,0x2876,1
1573,0x2877,1
1574,0x2878,1
1575,0x2879,1
1576,0x2882,1
1577,0x2883,1
1578,0x2884,1
1579,0x2885,1
1580,0x288e,1
1581,0x288f,1
1582,0x2890,1
1583,0x2891,1
1584,0x289a,1
1585,0x289b,1
1586,0x289c,0
1587,0x289d,1
1588,0x28a6,0
1589,0x28a7,0
1590,0x28a8,1
1591,0x28a9,0
1592,0x28b2,1
1593,0x28b3,1
1594,0x28b4,1
1595,0x28b5,1
1596,0x28be,1
1597,0x28bf,1
1598,0x28c0,1
1599,0x28c1,1
1600,0x28ca,0
1601,0x28cb,0
1602,0x28cc,0
1603,0x28cd,0
1604,0x28d6,0
1605,0x28d7,0
1606,0x28d8,0
1607,0x28d9,0
1608,0x28e2,2
1609,0x28e3,2
1610,0x28e4,2
1611,0x28e5,2
1612,0x28ee,1
1613,0x28ef,1
1614,0x28f0,1
1615,0x28f1,1
1616,0x28fa,1
1617,0x28fb,1
1618,0x28fc,2
1619,0x28fd,1
1620,0x2906,1
1621,0x2907,1
1622,0x2908,1
1623,0x2909,1
1624,0x2912,1
1625,0x2913,1
1626,0x2914,1
1627,0x2915,1
1628,0x291e,1
1629,0x291f,1
1630,0x2920,1
1631,0x2921,1
1632,0x292a,2
1633,0x292b,2
1634,0x292c,2
1635,0x292d,2
1636,0x2936,0
1637,0x2937,0
1638,0x2938,0
1639,0x2939,0
1640,0x2942,1
1641,0x2943,1
1642,0x2944,1
1643,0x2945,1
1644,0x294e,2
1645,0x294f,2
1646,0x2950,2
1647,0x2951,2
1648,0x295a,1
1649,0x295b,1
1650,0x295c,1
1651,0x295d,1
1652,0x2966,0
1653,0x2967,0
1654,0x2968,0
1655,0x2969,0
1656,0x2972,1
1657,0x2973,1
1658,0x2974,1
1659,0x2975,1
1660,0x297e,1
1661,0x297f,1
1662,0x2980,1
1663,0x2981,1
1664,0x298a,0
1665,0x298b,0
1666,0x298c,0
1667,0x298d,0
1668,0x2996,2
1669,0x2997,2
1670,0x2998,2
1671,0x2999,1
1672,0x29a2,2
1673,0x29a3,2
1674,0x29a4,2
1675,0x29a5,2
1676,0x29ae,0
1677,0x29af,0
1678,0x29b0,0
1679,0x29b1,0
1680,0x29ba,0
1681,0x29bb,0
1682,0x29bc,0
1683,0x29bd,1
1684,0x29c6,1
1685,0x29c7,2
1686,0x29c8,1
1687,0x29c9,1
1688,0x29d2,1
1689,0x29d3,1
1690,0x29d4,1
1691,0x29d5,1
1692,0x29de,2
1693,0x29df,2
1694,0x29e0,2
1695,0x29e1,2
1696,0x29ea,1
1697,0x29eb,1
1698,0x29ec,1
1699,0x29ed,1
1700,0x29f6,1
1701,0x29f7,1
1702,0x29f8,1
1703,0x29f9,1
1704,0x2a02,1
1705,0x2a03,1
1706,0x2a04,1
1707,0x2a05,1
1708,0x2a0e,1
1709,0x2a0f,1
1710,0x2a10,0
1711,0x2a11,0
1712,0x2a1a,0
1713,0x2a1b,0
1714,0x2a1c,0
1715,0x2a1d,0
1716,0x2a26,2
1717,0x2a27,2
1718,0x2a28,1
1719,0x2a29,2
1720,0x2a32,2
1721,0x2a33,2
1722,0x2a34,1
1723,0x2a35,1
1724,0x2a3e,1
1725,0x2a3f,1
1726,0x2a40,1
1727,0x2a41,1
1728,0x2a4a,1
1729,0x2a4b,1
1730,0x2a4c,1
1731,0x2a4d,1
1732,0x2a56,1
1733,0x2a57,1
1734,0x2a58,2
1735,0x2a59,2
1736,0x2a62,1
1737,0x2a63,1
1738,0x2a64,1
1739,0x2a65,1
1740,0x2a6e,1
1741,0x2a6f,1
1742,0x2a70,1
1743,0x2a71,1
1744,0x2a7a,2
1745,0x2a7b,2
1746,0x2a7c,2
1747,0x2a7d,2
1748,0x2a86,1
1749,0x2a87,1
1750,0x2a88,1
1751,0x2a89,0
1752,0x2a92,1
1753,0x2a93,1
1754,0x2a94,1
1755,0x2a95,1
1756,0x2a9e,2
1757,0x2a9f,2
1758,0x2aa0,1
1759,0x2aa1,2
1760,0x2aaa,0
1761,0x2aab,0
1762,0x2aac,0
1763,0x2aad,0
1764,0x2ab6,1
1765,0x2ab7,1
1766,0x2ab8,1
1767,0x2ab9,1
1768,0x2ac2,1
1769,0x2ac3,1
1770,0x2ac4,1
1771,0x2ac5,1
1772,0x2ace,0
1773,0x2acf,0
1774,0x2ad0,0
1775,0x2ad1,0
1776,0x2ada,0
1777,0x2adb,0
1778,0x2adc,0
1779,0x2add,0
1780,0x2ae6,1
1781,0x2ae7,1
1782,0x2ae8,1
1783,0x2ae9,1
1784,0x2af2,0
1785,0x2af3,0
1786,0x2af4,0
1787,0x2af5,0
1788,0x2afe,0
1789,0x2aff,0
1790,0x2b00,0
1791,0x2b01,0
1792,0x2b0a,0
1793,0x2b0b,0
1794,0x2b0c,0
1795,0x2b0d,1
1796,0x2b16,1
1797,0x2b17,1
1798,0x2b18,1
1799,0x2b19,1
1800,0x2b22,1
1801,0x2b23,0
1802,0x2b24,0
1803,0x2b25,0
1804,0x2b2e,1
1805,0x2b2f,1
1806,0x2b30,1
1807,0x2b31,1
1808,0x2b3a,1
1809,0x2b3b,1
1810,0x2b3c,1
1811,0x2b3d,1
1812,0x2b46,0
1813,0x2b47,0
1814,0x2b48,1
1815,0x2b49,0
1816,0x2b52,0
1817,0x2b53,1
1818,0x2b54,1
1819,0x2b55,1
1820,0x2b5e,0
1821,0x2b5f,0
1822,0x2b60,0
1823,0x2b61,0
1824,0x2b6a,1
1825,0x2b6b,1
1826,0x2b6c,1
1827,0x2b6d,1
1828,0x2b76,0
1829,0x2b77,0
1830,0x2b78,0
1831,0x2b79,0
1832,0x2b82,1
1833,0x2b83,1
1834,0x2b84,1
1835,0x2b85,1
1836,0x2b8e,1
1837,0x2b8f,1
1838,0x2b90,1
1839,0x2b91,1
1840,0x2b9a,1
1841,0x2b9b,1
1842,0x2b9c,1
1843,0x2b9d,1
1844,0x2ba6,1
1845,0x2ba7,1
1846,0x2ba8,1
1847,0x2ba9,1
1848,0x2bb2,1
1849,0x2bb3,1
1850,0x2bb4,2
1851,0x2bb5,1
1852,0x2bbe,0
1853,0x2bbf,0
1854,0x2bc0,0
1855,0x2bc1,0
1856,0x2bca,1
1857,0x2bcb,1
1858,0x2bcc,1
1859,0x2bcd,1
1860,0x2bd6,1
1861,0x2bd7,1
1862,0x2bd8,1
1863,0x2bd9,1
1864,0x2be2,1
1865,0x2be3,1
1866,0x2be4,1
1867,0x2be5,1
1868,0x2bee,0
1869,0x2bef,0
1870,0x2bf0,0
1871,0x2bf1,1
1872,0x2bfa,2
1873,0x2bfb,2
1874,0x2bfc,2
1875,0x2bfd,1
1876,0x2c06,1
1877,0x2c07,1
1878,0x2c08,1
1879,0x2c09,1
1880,0x2c12,0
1881,0x2c13,0
1882,0x2c14,1
1883,0x2c15,0
1884,0x2c1e,0
1885,0x2c1f,0
1886,0x2c20,0
1887,0x2c21,0
1888,0x2c2a,0
1889,0x2c2b,0
1890,0x2c2c,0
1891,0x2c2d,0
1892,0x2c36,1
1893,0x2c37,1
1894,0x2c38,1
1895,0x2c39,1
1896,0x2c42,1
1897,0x2c43,1
1898,0x2c44,1
1899,0x2c45,1
1900,0x2c4e,1
1901,0x2c4f,1
1902,0x2c50,1
1903,0x2c51,1
1904,0x2c5a,1
1905,0x2c5b,1
1906,0x2c5c,1
1907,0x2c5d,1
1908,0x2c66,1
1909,0x2c67,1
1910,0x2c68,1
1911,0x2c69,0
1912,0x2c72,1
1913,0x2c73,2
1914,0x2c74,2
1915,0x2c75,2
1916,0x2c7e,1
1917,0x2c7f,1
1918,0x2c80,1
1919,0x2c81,1
1920,0x2c8a,1
1921,0x2c8b,1
1922,0x2c8c,1
1923,0x2c8d,1
1924,0x2c96,2
1925,0x2c97,2
1926,0x2c98,2
1927,0x2c99,2
1928,0x2ca2,0
1929,0x2ca3,0
1930,0x2ca4,0
1931,0x2ca5,0
1932,0x2cae,1
1933,0x2caf,1
1934,0x2cb0,1
1935,0x2cb1,1
1936,0x2cba,1
1937,0x2cbb,1
1938,0x2cbc,1
1939,0x2cbd,1
1940,0x2cc6,1
1941,0x2cc7,1
1942,0x2cc8,1
1943,0x2cc9,1
1944,0x2cd2,0
1945,0x2cd3,0
1946,0x2cd4,1
1947,0x2cd5,1
1948,0x2cde,2
1949,0x2cdf,2
1950,0x2ce0,2
1951,0x2ce1,2
1952,0x2cea,1
1953,0x2ceb,1
1954,0x2cec,1
1955,0x2ced,1
1956,0x2cf6,1
1957,0x2cf7,1
1958,0x2cf8,1
1959,0x2cf9,1
1960,0x2d02,1
1961,0x2d03,1
1962,0x2d04,1
1963,0x2d05,1
1964,0x2d0e,1
1965,0x2d0f,1
1966,0x2d10,1
1967,0x2d11,1
1968,0x2d1a,2
1969,0x2d1b,2
1970,0x2d1c,2
1971,0x2d1d,2
1972,0x2d26,1
1973,0x2d27,1
1974,0x2d28,1
1975,0x2d29,1
1976,0x2d32,1
1977,0x2d33,1
1978,0x2d34,1
1979,0x2d35,1
1980,0x2d3e,1
1981,0x2d3f,2
1982,0x2d40,1
1983,0x2d41,1
1984,0x2d4a,0
1985,0x2d4b,0
1986,0x2d4c,0
1987,0x2d4d,1
1988,0x2d56,1
1989,0x2d57,1
1990,0x2d58,1
1991,0x2d59,1
1992,0x2d62,1
1993,0x2d63,1
1994,0x2d64,1
1995,0x2d65,1
1996,0x2d6e,2
1997,0x2d6f,2
1998,0x2d70,2
1999,0x2d71,2
2000,0x2d7a,1
2001,0x2d7b,1
2002,0x2d7c,1
2003,0x2d7d,1
2004,0x2d86,2
2005,0x2d87,2
2006,0x2d88,2
2007,0x2d89,2
2008,0x2d92,0
2009,0x2d93,1
2010,0x2d94,1
2011,0x2d95,1
2012,0x2d9e,0
2013,0x2d9f,1
2014,0x2da0,1
2015,0x2da1,1
2016,0x2daa,0
2017,0x2dab,0
2018,0x2dac,0
2019,0x2dad,0
2020,0x2db6,0
2021,0x2db7,0
2022,0x2db8,0
2023,0x2db9,0
2024,0x2dc2,0
2025,0x2dc3,0
2026,0x2dc4,0
2027,0x2dc5,0
2028,0x2dce,0
2029,0x2dcf,0
2030,0x2dd0,0
2031,0x2dd1,0
2032,0x2dda,0
2033,0x2ddb,0
2034,0x2ddc,0
2035,0x2ddd,0
2036,0x2de6,0
2037,0x2de7,0
2038,0x2de8,0
2039,0x2de9,0
2040,0x2df2,1
2041,0x2df3,1
2042,0x2df4,1
2043,0x2df5,1
2044,0x2dfe,1
2045,0x2dff,1
2046,0x2e00,1
2047,0x2e01,1
2048,0x2e0a,2
2049,0x2e0b,2
2050,0x2e0c,2
2051,0x2e0d,2
2052,0x2e16,0
2053,0x2e17,0
2054,0x2e18,0
2055,0x2e19,0
2056,0x2e22,1
2057,0x2e23,1
2058,0x2e24,1
2059,0x2e25,1
2060,0x2e2e,2
2061,0x2e2f,1
2062,0x2e30,1
2063,0x2e31,1
2064,0x2e3a,0
2065,0x2e3b,0
2066,0x2e3c,0
2067,0x2e3d,1
2068,0x2e46,0
2069,0x2e47,0
2070,0x2e48,0
2071,0x2e49,0
2072,0x2e52,1
2073,0x2e53,1
2074,0x2e54,1
2075,0x2e55,1
2076,0x2e5e,0
2077,0x2e5f,0
2078,0x2e60,0
2079,0x2e61,0
2080,0x2e6a,1
2081,0x2e6b,2
2082,0x2e6c,1
2083,0x2e6d,0
2084,0x2e76,2
2085,0x2e77,1
2086,0x2e78,1
2087,0x2e79,1
2088,0x2e82,2
2089,0x2e83,2
2090,0x2e84,2
2091,0x2e85,2
2092,0x2e8e,1
2093,0x2e8f,1
2094,0x2e90,1
2095,0x2e91,1
2096,0x2e9a,0
2097,0x2e9b,0
2098,0x2e9c,0
2099,0x2e9d,0
2100,0x2ea6,1
2101,0x2ea7,1
2102,0x2ea8,2
2103,0x2ea9,2
2104,0x2eb2,1
2105,0x2eb3,1
2106,0x2eb4,1
2107,0x2eb5,1
2108,0x2ebe,0
2109,0x2ebf,0
2110,0x2ec0,0
2111,0x2ec1,0
2112,0x2eca,2
2113,0x2ecb,2
2114,0x2ecc,2
2115,0x2ecd,1
2116,0x2ed6,1
2117,0x2ed7,1
2118,0x2ed8,1
2119,0x2ed9,1
2120,0x2ee2,2
2121,0x2ee3,2
2122,0x2ee4,1
2123,0x2ee5,2
2124,0x2eee,0
2125,0x2eef,0
2126,0x2ef0,0
2127,0x2ef1,0
2128,0x2efa,0
2129,0x2efb,0
2130,0x2efc,2
2131,0x2efd,0
2132,0x2f06,1
2133,0x2f07,1
2134,0x2f08,1
2135,0x2f09,1
2136,0x2f12,0
2137,0x2f13,1
2138,0x2f14,0
2139,0x2f15,0
2140,0x2f1e,1
2141,0x2f1f,2
2142,0x2f20,0
2143,0x2f21,1
2144,0x2f2a,1
2145,0x2f2b,1
2146,0x2f2c,1
2147,0x2f2d,1
2148,0x2f36,2
2149,0x2f37,2
2150,0x2f38,2
2151,0x2f39,2
2152,0x2f42,1
2153,0x2f43,1
2154,0x2f44,1
2155,0x2f45,1
2156,0x2f4e,1
2157,0x2f4f,1
2158,0x2f50,1
2159,0x2f51,1
2160,0x2f5a,0
2161,0x2f5b,0
2162,0x2f5c,0
2163,0x2f5d,0
2164,0x2f66,1
2165,0x2f67,1
2166,0x2f68,1
2167,0x2f69,1
2168,0x2f72,2
2169,0x2f73,2
2170,0x2f74,2
2171,0x2f75,2
2172,0x2f7e,1
2173,0x2f7f,1
2174,0x2f80,1
2175,0x2f81,1
2176,0x2f8a,0
2177,0x2f8b,0
2178,0x2f8c,0
2179,0x2f8d,0
2180,0x2f96,1
2181,0x2f97,1
2182,0x2f98,1
2183,0x2f99,1
2184,0x2fa2,2
2185,0x2fa3,2
2186,0x2fa4,2
2187,0x2fa5,2
2188,0x2fae,0
2189,0x2faf,0
2190,0x2fb0,0
2191,0x2fb1,0
2192,0x2fba,1
2193,0x2fbb,1
2194,0x2fbc,1
2195,0x2fbd,1
2196,0x2fc6,0
2197,0x2fc7,0
2198,0x2fc8,0
2199,0x2fc9,0
2200,0x2fd2,2
2201,0x2fd3,2
2202,0x2fd4,2
2203,0x2fd5,2
2204,0x2fde,1
2205,0x2fdf,1
2206,0x2fe0,1
2207,0x2fe1,1
2208,0x2fea,1
2209,0x2feb,1
2210,0x2fec,1
2211,0x2fed,1
2212,0x2ff6,1
2213,0x2ff7,1
2214,0x2ff8,1
2215,0x2ff9,1
2216,0x3002,1
2217,0x3003,1
2218,0x3004,0
2219,0x3005,1
2220,0x300e,0
2221,0x300f,0
2222,0x3010,0
2223,0x3011,0
2224,0x301a,2
2225,0x301b,2
2226,0x301c,2
2227,0x301d,2
2228,0x3026,2
2229,0x3027,2
2230,0x3028,1
2231,0x3029,1
2232,0x3032,1
2233,0x3033,1
2234,0x3034,1
2235,0x3035,1
2236,0x303e,1
2237,0x303f,1
2238,0x3040,1
2239,0x3041,1
2240,0x304a,1
2241,0x304b,1
2242,0x304c,1
2243,0x304d,1
2244,0x3056,2
2245,0x3057,2
2246,0x3058,2
2247,0x3059,2
2248,0x3062,1
2249,0x3063,1
2250,0x3064,1
2251,0x3065,1
2252,0x306e,2
2253,0x306f,2
2254,0x3070,2
2255,0x3071,2
2256,0x307a,1
2257,0x307b,1
2258,0x307c,1
2259,0x307d,1
2260,0x3086,0
2261,0x3087,0
2262,0x3088,0
2263,0x3089,0
2264,0x3092,2
2265,0x3093,2
2266,0x3094,1
2267,0x3095,1
2268,0x309e,0
2269,0x309f,0
2270,0x30a0,0
2271,0x30a1,0
2272,0x30aa,2
2273,0x30ab,2
2274,0x30ac,2
2275,0x30ad,2
2276,0x30b6,1
2277,0x30b7,1
2278,0x30b8,1
2279,0x30b9,1
2280,0x30c2,1
2281,0x30c3,1
2282,0x30c4,1
2283,0x30c5,1
2284,0x30ce,1
2285,0x30cf,1
2286,0x30d0,1
2287,0x30d1,1
2288,0x30da,2
2289,0x30db,2
2290,0x30dc,2
2291,0x30dd,2
2292,0x30e6,1
2293,0x30e7,1
2294,0x30e8,1
2295,0x30e9,1
2296,0x30f2,1
2297,0x30f3,1
2298,0x30f4,1
2299,0x30f5,1
2300,0x30fe,2
2301,0x30ff,2
2302,0x3100,1
2303,0x3101,1
2304,0x310a,1
2305,0x310b,1
2306,0x310c,1
2307,0x310d,1
2308,0x3116,1
2309,0x3117,1
2310,0x3118,1
2311,0x3119,1
2312,0x3122,1
2313,0x3123,1
2314,0x3124,1
2315,0x3125,1
2316,0x312e,2
2317,0x312f,2
2318,0x3130,2
2319,0x3131,2
2320,0x313a,2
2321,0x313b,2
2322,0x313c,2
2323,0x313d,2
2324,0x3146,1
2325,0x3147,1
2326,0x3148,1
2327,0x3149,1
2328,0x3152,0
2329,0x3153,0
2330,0x3154,0
2331,0x3155,1
2332,0x315e,0
2333,0x315f,0
2334,0x3160,1
2335,0x3161,1
2336,0x316a,0
2337,0x316b,0
2338,0x316c,0
2339,0x316d,0
2340,0x3176,2
2341,0x3177,2
2342,0x3178,2
2343,0x3179,2
2344,0x3182,0
2345,0x3183,0
2346,0x3184,0
2347,0x3185,0
2348,0x318e,1
2349,0x318f,1
2350,0x3190,1
2351,0x3191,1
2352,0x319a,1
2353,0x319b,1
2354,0x319c,1
2355,0x319d,1
2356,0x31a6,2
2357,0x31a7,2
2358,0x31a8,2
2359,0x31a9,2
2360,0x31b2,1
2361,0x31b3,1
2362,0x31b4,1
2363,0x31b5,1
2364,0x31be,1
2365,0x31bf,1
2366,0x31c0,1
2367,0x31c1,1
2368,0x31ca,2
2369,0x31cb,2
2370,0x31cc,2
2371,0x31cd,2
2372,0x31d6,2
2373,0x31d7,2
2374,0x31d8,2
2375,0x31d9,2
2376,0x31e2,2
2377,0x31e3,2
2378,0x31e4,2
2379,0x31e5,2
2380,0x31ee,0
2381,0x31ef,0
2382,0x31f0,0
2383,0x31f1,0
2384,0x31fa,1
2385,0x31fb,0
2386,0x31fc,0
2387,0x31fd,0
2388,0x3206,0
2389,0x3207,0
2390,0x3208,0
2391,0x3209,0
2392,0x3212,2
2393,0x3213,2
2394,0x3214,2
2395,0x3215,2
2396,0x321e,0
2397,0x321f,0
2398,0x3220,0
2399,0x3221,0
2400,0x322a,0
2401,0x322b,0
2402,0x322c,0
2403,0x322d,0
2404,0x3236,0
2405,0x3237,0
2406,0x3238,0
2407,0x3239,0
2408,0x3242,1
2409,0x3243,1
2410,0x3244,1
2411,0x3245,0
2412,0x324e,2
2413,0x324f,2
2414,0x3250,2
2415,0x3251,2
2416,0x325a,1
2417,0x325b,1
2418,0x325c,1
2419,0x325d,1
2420,0x3266,1
2421,0x3267,1
2422,0x3268,1
2423,0x3269,1
2424,0x3272,2
2425,0x3273,2
2426,0x3274,2
2427,0x3275,2
2428,0x327e,0
2429,0x327f,0
2430,0x3280,0
2431,0x3281,0
2432,0x328a,0
2433,0x328b,0
2434,0x328c,0
2435,0x328d,0
2436,0x3296,1
2437,0x3297,1
2438,0x3298,1
2439,0x3299,1
2440,0x32a2,2
2441,0x32a3,2
2442,0x32a4,2
2443,0x32a5,2
2444,0x32ae,0
2445,0x32af,0
2446,0x32b0,0
2447,0x32b1,0
2448,0x32ba,0
2449,0x32bb,0
2450,0x32bc,0
2451,0x32bd,0
2452,0x32c6,0
2453,0x32c7,0
2454,0x32c8,0
2455,0x32c9,0
2456,0x32d2,2
2457,0x32d3,2
2458,0x32d4,1
2459,0x32d5,1
2460,0x32de,0
2461,0x32df,0
2462,0x32e0,0
2463,0x32e1,0
2464,0x32ea,0
2465,0x32eb,0
2466,0x32ec,0
2467,0x32ed,0
2468,0x32f6,1
2469,0x32f7,1
2470,0x32f8,1
2471,0x32f9,1
2472,0x3302,0
2473,0x3303,0
2474,0x3304,0
2475,0x3305,0
2476,0x330e,2
2477,0x330f,2
2478,0x3310,1
2479,0x3311,2
2480,0x331a,1
2481,0x331b,1
2482,0x331c,1
2483,0x331d,1
2484,0x3326,1
2485,0x3327,1
2486,0x3328,1
2487,0x3329,1
2488,0x3332,0
2489,0x3333,0
2490,0x3334,0
2491,0x3335,0
2492,0x333e,1
2493,0x333f,0
2494,0x3340,1
2495,0x3341,0
2496,0x334a,1
2497,0x334b,1
2498,0x334c,1
2499,0x334d,1
2500,0x3356,0
2501,0x3357,0
2502,0x3358,0
2503,0x3359,1
2504,0x3362,0
2505,0x3363,0
2506,0x3364,1
2507,0x3365,0
2508,0x336e,2
2509,0x336f,2
2510,0x3370,2
2511,0x3371,2
2512,0x337a,0
2513,0x337b,0
2514,0x337c,0
2515,0x337d,0
2516,0x3386,0
2517,0x3387,0
2518,0x3388,0
2519,0x3389,0
2520,0x3392,1
2521,0x3393,1
2522,0x3394,1
2523,0x3395,1
2524,0x339e,0
2525,0x339f,0
2526,0x33a0,0
2527,0x33a1,0
2528,0x33aa,2
2529,0x33ab,2
2530,0x33ac,2
2531,0x33ad,2
2532,0x33b6,1
2533,0x33b7,1
2534,0x33b8,1
2535,0x33b9,1
2536,0x33c2,1
2537,0x33c3,1
2538,0x33c4,1
2539,0x33c5,1
2540,0x33ce,1
2541,0x33cf,1
2542,0x33d0,1
2543,0x33d1,1
2544,0x33da,0
2545,0x33db,0
2546,0x33dc,0
2547,0x33dd,0
2548,0x33e6,0
2549,0x33e7,0
2550,0x33e8,0
2551,0x33e9,0
2552,0x33f2,1
2553,0x33f3,1
2554,0x33f4,1
2555,0x33f5,1
2556,0x33fe,0
2557,0x33ff,0
2558,0x3400,0
2559,0x3401,0
2560,0x340a,1
2561,0x340b,1
2562,0x340c,1
2563,0x340d,1
2564,0x3416,0
2565,0x3417,0
2566,0x3418,0
2567,0x3419,0
2568,0x3422,0
2569,0x3423,0
2570,0x3424,0
2571,0x3425,0
2572,0x342e,0
2573,0x342f,0
2574,0x3430,0
2575,0x3431,0
2576,0x343a,2
2577,0x343b,2
2578,0x343c,2
2579,0x343d,2
2580,0x3446,1
2581,0x3447,1
2582,0x3448,1
2583,0x3449,1
2584,0x3452,1
2585,0x3453,2
2586,0x3454,1
2587,0x3455,1
2588,0x345e,2
2589,0x345f,2
2590,0x3460,2
2591,0x3461,2
2592,0x346a,0
2593,0x346b,0
2594,0x346c,0
2595,0x346d,0
2596,0x3476,0
2597,0x3477,0
2598,0x3478,0
2599,0x3479,0
2600,0x3482,1
2601,0x3483,1
2602,0x3484,1
2603,0x3485,1
2604,0x348e,0
2605,0x348f,0
2606,0x3490,0
2607,0x3491,0
2608,0x349a,0
2609,0x349b,0
2610,0x349c,0
2611,0x349d,0
2612,0x34a6,2
2613,0x34a7,2
2614,0x34a8,2
2615,0x34a9,2
2616,0x34b2,2
2617,0x34b3,2
2618,0x34b4,2
2619,0x34b5,2
2620,0x34be,1
2621,0x34bf,1
2622,0x34c0,1
2623,0x34c1,1
2624,0x34ca,2
2625,0x34cb,2
2626,0x34cc,2
2627,0x34cd,2
2628,0x34d6,0
2629,0x34d7,0
2630,0x34d8,0
2631,0x34d9,0
2632,0x34e2,2
2633,0x34e3,2
2634,0x34e4,2
2635,0x34e5,2
2636,0x34ee,0
2637,0x34ef,0
2638,0x34f0,0
2639,0x34f1,0
2640,0x34fa,0
2641,0x34fb,0
2642,0x34fc,0
2643,0x34fd,0
2644,0x3506,1
2645,0x3507,2
2646,0x3508,1
2647,0x3509,1
2648,0x3512,1
2649,0x3513,1
2650,0x3514,1
2651,0x3515,1
2652,0x351e,1
2653,0x351f,1
2654,0x3520,1
2655,0x3521,1
2656,0x352a,2
2657,0x352b,0
2658,0x352c,2
2659,0x352d,2
2660,0x3536,2
2661,0x3537,2
2662,0x3538,1
2663,0x3539,1
2664,0x3542,0
2665,0x3543,1
2666,0x3544,1
2667,0x3545,1
2668,0x354e,1
2669,0x354f,1
2670,0x3550,1
2671,0x3551,1
2672,0x355a,1
2673,0x355b,1
2674,0x355c,1
2675,0x355d,1
2676,0x3566,1
2677,0x3567,1
2678,0x3568,1
2679,0x3569,1
2680,0x3572,1
2681,0x3573,1
2682,0x3574,1
2683,0x3575,1
2684,0x357e,1
2685,0x357f,1
2686,0x3580,1
